campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions_primary_mixed,conversions_value_primary_mixed,all_conversions,source
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,lelive oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,lelive oil la la,NONE,body brightening oil,PHRASE,NEAR_PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,lemon clear oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,lily arabian whitening oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,loccitane shimmering oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,luminous glow body gel oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,magic glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,magnolia oil clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,magnolia tissue,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,moringa oil for skin lightening,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,mr davey body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,myrrh oil for skin lightening,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,new veet gold turmeric oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,niacinamide body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea cera glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea luminous 630 body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea luminous body oil serum,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea luminous oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea luminous630 anti stretch marks body oil serum 100ml,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,nivea radiant body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,no spot oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly duo glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,6,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,20,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly glowing body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly luminous glow body gel oil clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,8,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly luminous glow body gel oil dischem,NONE,body brightening oil,PHRASE,NEAR_PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly luminous glow body gel oil price,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oh so heavenly radiance oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,oil for dark inner thighs,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,olive oil for brightening skin,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,omega 3 tumeric glow body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,omega 3 turmeric glow body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,organic health solutions l glutathione skin oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,palmers body oil shimmer,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,palmers cocoa butter formula shimmer radiance body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,palmers cocoa butter shimmer,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,palmers shimmer body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,6,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,palmers shimmer radiance body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,paw paw clarifying oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,pawpaw oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,payot healthy glow radiance oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,pearl whitening concentrate oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,peeling oil for skin whitening,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,perfect white oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,pretty white oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,pro white oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,pure white oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,radiance body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,shimmering body oil nuxe,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,skin lightening gentle magic oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,smooth arabian whitening yellow tone oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,so white oil review,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,tea tree oil for skin whitening,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,tiatio oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,truth tissue oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric brightening oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric lightening oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric omega 3 glow body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric super whitening oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric super whitening oil 7 days,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric tissue oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,turmeric tissue oil at clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body gel oil cera glow,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body oil cera glow,NONE,body brightening oil,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body oil glow,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body oil golden hour glow,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline body oil shimmer,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow body gel oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,20,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow body gel oil clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow body gel oil dischem,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow body gel oil for healthy glowing skin,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow body gel oil price,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cera glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cocoa glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cocoa radiant body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,20,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline cocoa radiant body oil clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline glitter oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline glow body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline glow oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,17,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline glow oil clicks,NONE,body brightening oil,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline glow oil dischem,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline oil for light skin,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline oil glow,NONE,body brightening oil,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline radiant body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline radiant oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline shimmer body oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582693829,Brightening Body Oil,vaseline sunlit glow shimmer gel oil,NONE,body brightening oil,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
